airline_id,name,alias,iata,icao,callsign,country_id,active
3345,MAC Fotografica,N,,MCF,MAC FOTO,261,N
3346,MANAG'AIR,N,,MRG,MANAG'AIR,127,N
3347,MAP-Management and Planung,N,,MPJ,MAPJET,63,N
3348,MAS Airways,N,,TFG,TRAFALGAR,287,N
3349,MasAir,N,M7,MAA,MAS CARGA,188,Y
3350,MAT Macedonian Airlines,N,IN,MAK,MAKAVIO,178,Y
3351,MCC Aviation,N,,MCC,DISCOVERY,258,N
3352,MG Aviacion,N,,MGA,MAG AVACION,261,N
3353,MIA Airlines,N,,JLA,SALLINE,233,N
3354,MIAT Mongolian Airlines,N,OM,MGL,MONGOL AIR,192,Y
3355,MIT Airlines,N,,MNC,MUNCIE,88,N
3356,MK Airline,N,,MKA,KRUGER-AIR,134,N
3357,MNG Airlines,N,MB,MNB,BLACK SEA,279,Y
3358,MSR Flug-Charter,N,,EBF,SKYRUNNER,133,N
3359,MTC Aviacion,N,,MCV,MTC AVIACION,188,N
3360,Mac Aviation,N,,MAQ,MAC AVIATION,261,N
3361,Mac Dan Aviation Corporation,N,,MCN,MAC DAN,288,N
3362,MacKnight Airlines,N,,MTD,,62,N
3363,Macair Airlines,N,CC,MCK,,62,Y
3364,Macedonian Airlines,N,,MCS,MACAIR,136,N
3365,Madina Air,N,,MDH,MADINA AIR,173,N
3366,Maersk,N,DM,,,112,Y
3367,Magic Blue Airlines,N,,MJB,MAGIC BLUE,203,N
3368,Magna Air,N,,MGR,MAGNA AIR,63,N
3369,Mahalo Air,N,,MLH,MAHALO,288,N
3370,Mahan Air,N,W5,IRM,MAHAN AIR,152,Y
3371,Mahfooz Aviation,N,M2,MZS,MAHFOOZ,131,N
3372,Maine Aviation,N,,MAT,MAINE-AV,288,N
3373,Majestic Airlines,N,,MAJ,MAGIC AIR,288,N
3374,Mak Air,N,,AKM,MAKAIR,161,N
3375,Malagasy Airlines,N,,MLG,,179,N
3376,Malawi Express,N,,MLX,MALAWI EXPRESS,180,N
3377,Malaya Aviatsia Dona,N,,MKK,AEROKEY,234,N
3378,Malaysia Airlines,N,MH,MAS,MALAYSIAN,181,Y
3379,Mali Air,N,,MAE,MALI AIREXPRESS,63,N
3380,Mali Air Express,N,,VXP,AVION EXPRESS,183,N
3381,Mali Airways,N,,MTZ,MALI AIRWAYS,183,N
3382,Malila Airlift,N,,MLC,MALILA,111,N
3383,Mall Airways,N,,MLS,MALL-AIRWAYS,288,N
3384,Malmo Aviation,N,,SCW,SCANWING,267,Y
3385,Malmoe Air Taxi,N,,LOD,LOGIC,267,N
3386,Malmö Aviation,N,TF,SCW,Scanwings,267,Y
3387,Malta Air Charter,N,R5,MAC,MALTA CHARTER,184,Y
3388,Malta Wings,N,,MWS,MALTA WINGS,184,N
3389,Malév,N,MA,MAH,MALEV,148,Y
3390,Manaf International Airways,N,,MLB,MANAF,84,N
3391,Mandala Airlines,N,RI,MDL,MANDALA,151,Y
3392,Mandarin Airlines,N,AE,MDA,Mandarin,271,Y
3393,Mango,N,JE,MNO,TULCA,258,Y
3394,Manhattan Air,N,,MHN,MANHATTAN,287,N
3395,Manitoulin Air Services,N,,MTO,MANITOULIN,88,N
3396,Mann Air,N,,MNR,TEEMOL,287,N
3397,Mannion Air Charter,N,,MAN,MANNION,288,N
3398,Mantrust Asahi Airways,N,,MTS,MANTRUST,151,N
3399,Manx Airlines,N,,MNX,MANX,287,N
3400,Maple Air Services,N,,MAD,MAPLE AIR,88,N
3401,March Helicopters,N,,MAR,MARCH,287,N
3402,Marcopolo Airways,N,,MCP,MARCOPOLO,51,N
3403,Marghi Air,N,,MGI,MARGHI,209,N
3404,Markair,N,,MRK,MARKAIR,288,N
3405,Markoss Aviation,N,,MKO,GOSHAWK,287,N
3406,Mars RK,N,6V,MRW,AVIAMARS,285,N
3407,Marshall Aerospace,N,,MCE,MARSHALL,287,N
3408,Marsland Aviation,N,M7,MSL,MARSLANDAIR,263,N
3409,Martin Aviation Services,N,,XMA,,288,N
3410,Martin-Baker,N,,MBE,MARTIN,287,N
3411,Martinair,N,MP,MPH,MARTINAIR,203,Y
3412,Martinaire,N,,MRA,MARTEX,288,N
3413,Martyn Fiddler Associates,N,,MFA,SEAHORSE,287,N
3414,Marvin Limited,N,,MVN,MARVIN,287,N
3415,Maryland State Police,N,,TRP,TROOPER,288,N
3416,Massachusetts Institute of Technology,N,,MTH,RESEARCH,288,N
3417,Massey University School of Aviation,N,,MSY,MASSEY,206,N
3418,Master Airways,N,,MSW,MASTER AIRWAYS,249,N
3419,Master Planner,N,,MPL,,288,N
3420,Masterjet,N,,LMJ,MASTERJET,226,N
3421,Mastertop Linhas Aereas,N,Q4,,,78,N
3422,Mauria,N,,MIA,MAURIA,186,N
3423,Mauritanienne Aerienne Et Navale,N,,MNV,NAVALE,186,N
3424,Mauritanienne Air Fret,N,,MRF,MAUR-FRET,186,N
3425,Mauritanienne Airways,N,,MWY,MAURITANIENNE,186,N
3426,Mauritanienne De Transport Aerien,N,,MDE,MAURI-TRANS,186,N
3427,Maverick Airways,N,,MVR,MAV-AIR,288,N
3428,Mavial Magadan Airlines,N,H5,MVL,Mavial,234,N
3429,Max Avia,N,,MAI,MAX AVIA,165,N
3430,Max Sea Food,N,,MSF,MAXESA,118,N
3431,Max-Aviation,N,,MAX,MAX AVIATION,88,N
3432,Maxair,N,8M,MXL,MAXAIR,267,Y
3433,Maximus Air Cargo,N,,MXU,CARGO MAX,286,N
3434,Maxjet Airways,N,MY,MXJ,MAX-JET,288,N
3435,Maxsus-Avia,N,,MXS,MAXSUS-AVIA,290,N
3436,May Air Xpress,N,,MXP,BEECHNUT,288,N
3437,Maya Island Air,N,MW,MYD,MYLAND,71,Y
3438,Mayair,N,,MYI,MAYAIR,188,N
3439,Mbach Air,N,,MBS,MBACHI AIR,180,N
3440,McAlpine Helicopters,N,,MCH,MACLINE,287,N
3441,McCall Aviation,N,,MKL,MCCALL,288,N
3442,McDonnell Douglas,N,,DAC,DACO,288,N
3443,McNeely Charter Services,N,,MDS,MID-SOUTH,288,N
3444,Med-Trans of Florida,N,,MEK,MED-TRANS,288,N
3445,Medavia Company,N,,MDM,MEDAVIA,184,N
3446,Medical Air Rescue Services,N,,MRZ,MARS,300,N
3447,Medical Aviation Services,N,,MCL,MEDIC,287,N
3448,Mediterranean Air Freight,N,,MDF,MED-FREIGHT,136,N
3449,Mediterranean Airways,N,,MDY,,117,N
3450,Medjet International,N,,MEJ,MEDJET,288,N
3451,Mega,N,,MGK,MEGLA,161,N
3452,Mega Linhas Aereas,N,,MEL,MEGA AIR,78,N
3453,Mekong Airlines,N,,MKN,MEKONG AIRLINES,86,N
3454,Menajet,N,IM,MNJ,MENAJET,170,N
3456,Merchant Express Aviation,N,,MXX,MERCHANT,209,N
3457,Mercury Aircourier Service,N,,MEC,MERCAIR,288,N
3458,Meridian,N,,POV,AIR POLTAVA,285,N
3459,Meridian Air Cargo,N,,MRD,MERIDIAN,288,N
3460,Meridian Airlines,N,,MHL,HASSIMAIR,209,N
3461,Meridian Aviation,N,,DSL,DIESEL,287,N
3462,Meridian Limited,N,,MEM,MERIDIAN CHERRY,285,N
3463,Meridiana,N,IG,ISS,MERAIR,156,Y
3464,Merlin Airways,N,,MEI,AVALON,288,N
3465,Merpati Nusantara Airlines,N,MZ,MNA,MERPATI,151,Y
3466,Mesa Airlines,N,YV,ASH,AIR SHUTTLE,288,Y
3467,Mesaba Airlines,N,XJ,MES,MESABA,288,Y
3468,Meta Linhas A,N,,MSQ,META,78,N
3469,Meteorological Research Flight,N,,MET,METMAN,287,N
3470,Methow Aviation,N,,MER,METHOW,288,N
3471,Metro Business Aviation,N,,MVI,,287,N
3472,Metro Express,N,,MEX,EAGLE EXPRESS,288,N
3473,Metroflight,N,,MTR,METRO,288,N
3474,Metrojet,N,,MTJ,METROJET,147,N
3475,Metropix UK,N,,PIX,METROPIX,287,N
3476,Metroplis,N,,MPS,METRO REGIONAL,203,N
3477,Mex Blue,N,,MXB,MEX BLUE,188,N
3478,Mex-Jet,N,,MJT,MEJETS,188,N
3479,Mexicana de Aviaci,N,MX,MXA,MEXICANA,188,Y
3480,Mexico Transportes Aereos,N,,MXT,TRANSMEX,188,N
3481,Miami Air Charter,N,,HUR,HURRICANE CHARTER,288,N
3482,Miami Air International,N,GL,BSK,BISCAYNE,288,N
3483,Miami Valley Aviation,N,,OWL,NIGHT OWL,288,N
3484,Miapet-Avia,N,,MPT,MIAPET,60,N
3485,Michelin Air Services,N,,BIB,,127,N
3486,Micromatter Technology Solutions,N,,WIZ,WIZARD,287,N
3487,Mid Airlines,N,,NYL,NILE,263,N
3488,Mid-Pacific Airlines,N,,MPA,MID PAC,288,N
3489,Midamerica Jet,N,,MJR,MAJOR,288,N
3490,Middle East Airlines,N,ME,MEA,CEDAR JET,170,Y
3491,Midland Airport Services,N,,MID,,287,N
3492,Midline Air Freight,N,,MFR,MIDLINE FREIGHT,288,N
3493,Midstate Airlines,N,,MIS,MIDSTATE,288,N
3494,Midway Airlines,N,JI,MDW,MIDWAY,288,Y
3495,Midway Express,N,,FLA,PALM,288,N
3496,Midwest Air Freighters,N,,FAX,FAIRFAX,288,N
3497,Midwest Airlines,N,YX,MEP,,288,Y
3498,Midwest Airlines (Egypt),N,MY,MWA,,117,Y
3499,Midwest Aviation,N,,NIT,NIGHTTRAIN,288,N
3500,Midwest Aviation Division,N,,MWT,MIDWEST,288,N
3501,Midwest Helicopters De Mexico,N,,HTE,HELICOPTERSMEXICO,188,N
3502,Millardair,N,,MAB,MILLARDAIR,88,N
3503,Millen Corporation,N,,RJM,MILLEN,287,N
3504,Millennium Air,N,,MLK,NIGERJET,209,N
3505,Miller Flying Services,N,,MFS,MILLER TIME,288,N
3506,Million Air,N,,OXO,MILL AIR,288,N
3507,Mimino,N,,MIM,MIMINO,234,N
3508,Mina Airline Company,N,,NAB,,117,N
3509,Minair,N,,OMR,ORMINE,92,N
3510,Minebea Technologies,N,,EBE,MINEBEA,288,N
3511,Mines Air Services Zambia,N,,MAZ,MINES,299,N
3512,Miniliner,N,,MNL,MINILINER,156,N
3513,Ministic Air,N,,MNS,MINISTIC,88,N
3514,Ministry of Agriculture,N,,WDG, Fisheries and Food,295,N
3515,Minsk Aircraft Overhaul Plant,N,,LIR,LISLINE,69,N
3516,Miramichi Air Service,N,,MIR,MIRAMICHI,88,N
3517,Miras,N,,MIF,MIRAS,161,N
3518,Misr Overseas Airways,N,,MOS,,117,N
3519,Mission Aviation Fellowship,N,,MAF,MISSI,151,N
3520,Missionair,N,,MSN,MISIONAIR,261,N
3521,Missions Gouvernemtales Francaises,N,,MRN,MARIANNE,127,N
3522,Mississippi State University,N,,BDG,BULLDOG,288,N
3523,Mississippi Valley Airways,N,,MVA,VALAIR,288,N
3524,Mistral Air,N,,MSA,AIRMERCI,156,N
3525,Mobil Oil,N,,MBO,MOBIL,88,N
3526,Mocambique Expresso,N,,MXE,MOZAMBIQUE EXPRESS,196,N
3527,Mofaz Air,N,,MFZ,MOFAZ AIR,181,N
3528,Moldaeroservice,N,,MLE,MOLDAERO,190,N
3529,Moldavian Airlines,N,2M,MDV,MOLDAVIAN,190,Y
3530,Moldova,N,,MVG,MOLDOVA-STATE,190,N
3531,Mombasa Air Safari,N,,RRV,SKYROVER,162,N
3532,Monarch Airlines,N,ZB,MON,MONARCH,287,Y
3533,Monarch Airlines,N,,MNH,MONARCH AIR,288,N
3534,Myway Airlines,N,8I,,,156,Y
3535,Moncton Flying Club,N,,MFC,EAST WIND,88,N
3536,Monde Air Charters,N,,MDB,MONDEAIR CARGO,287,N
3537,Monerrey Air Taxi,N,,MTI,MONTERREY AIR,188,N
3538,Monky Aerotaxis,N,,MKY,MONKY,188,N
3539,Montenegro Airlines,N,YM,MGX,MONTAIR,193,Y
3540,Montserrat Airways,N,,MNT,MONTSERRAT,194,N
3541,Mooney Aircraft Corporation,N,,MNY,MOONEY FLIGHT,288,N
3542,Morningstar Air Express,N,,MAL,MORNINGSTAR,88,Y
3543,Morris Air Service,N,,MSS,WASATCH,288,N
3544,Morrison Flying Service,N,,MRO,MORRISON,288,N
3545,Moskovia Airlines,N,3R,GAI,GROMOV AIRLINE,234,Y
3546,Mosphil Aero,N,,MPI,MOSPHIL,224,N
3547,Motor Sich,N,M9,MSI,MOTOR SICH,285,Y
3548,Mount Cook Airlines,N,NM,NZM,MOUNTCOOK,206,N
3549,Mountain Air Cargo,N,,MTN,MOUNTAIN,288,N
3550,Mountain Air Company,N,N4,MTC,MOUNTAIN LEONE,251,N
3551,Mountain Air Express,N,,PKP,PIKES PEAK,288,N
3552,Mountain Air Service,N,,BRR,MOUNTAIN AIR,288,N
3553,Mountain Bird,N,,MBI,MOUNTAIN BIRD,288,N
3554,Mountain High Aviation,N,,MHA,MOUNTAIN HIGH,288,N
3555,Mountain Pacific Air,N,,MPC,MOUNTAIN PACIFIC,88,N
3556,Mountain Valley Air Service,N,,MTV,MOUNTAIN VALLEY,288,N
3557,Mowhawk Airlines,N,,MOW,MOHAWK AIR,288,N
3558,Mudan Airlines,N,,MDN,,256,N
3559,Mudanjiang General Aviation,N,,CMJ,MUDANJIANG,95,N
3560,Multi Taxi,N,,MTX,MULTITAXI,188,N
3561,Multi-Aero,N,,WBR,WEBER,288,N
3562,Multiflight,N,,MFT,YORKAIR,1,N
3563,Murmansk Aircompany,N,,MNZ,MURMAN AIR,234,N
3564,Murray Air,N,,MUA,MURRAY AIR,288,N
3565,Musrata Air Transport,N,,MMR,MUSRATA AIR,173,N
3566,Mustique Airways,N,,MAW,MUSTIQUE,68,N
3567,My Way Airlines,N,,MYW,FRANKY,156,N
3568,MyTravel Airways,N,VZ,MYT,KESTREL,287,Y
3569,Myanma Airways,N,UB,UBA,UNIONAIR,197,Y
3570,Myanmar Airways International,N,8M,MMM,assignment postponed,197,Y
3571,Myflug,N,,MYA,MYFLUG,149,Y
3572,Mytravel Airways,N,,VKG,VIKING,112,N
3573,NEL Cargo,N,,NLG,NELCARGO,157,N
3574,NHT Lineas Aereas,N,,NHG,HELGA,78,N
3575,NZ Warbirds Association,N,,WAR,WARBIRDS,206,N
3576,Nacoia Lda,N,,ANL,AIR NACOIA,56,N
3577,Nada Air Service,N,,NHZ,NADA AIR,93,N
3578,Compangnie Nationale Naganagani,N,,BFN,,82,N
3579,Nahanni Air Services Ltd,N,,NAH,NAHANNI,88,N
3580,Nakheel Aviation,N,,NKL,NAKHEEL,286,N
3581,Namibia Commerical Aviation,N,,MRE,MED RESCUE,199,N
3582,Namibian Defence Force,N,,NDF,NAMIBIAN AIR FORCE,199,N
3583,Nanjing Airlines,N,,CNJ,NINGHANG,95,N
3584,Nantucket Airlines,N,DV,ACK,ACK AIR,288,N
3585,Nanyah Aviation,N,,NYA,NANYAH,155,N
3586,Napier Air Service Inc,N,,NAP,NAPIER,288,N
3587,Nas Air,N,,NCM,AIR BANE,56,N
3588,Nas Air,N,P9,,,183,N
3589,Nasair,N,UE,NAS,NASAIRWAYS,120,Y
3590,Nashville Jet Charters,N,,NJC,NASHVILLE JET,288,N
3591,Natalco Air Lines,N,,NCO,NATALCO,238,N
3592,Natioanl Air Traffic Controllers Association,N,,NTK,NATCA,288,N
3593,National Air Charter,N,,NSR,NASAIR,151,N
3594,National Air Traffic Services,N,,RFI,SHERLOCK,287,N
3595,National Airlines,N,,NAN,NATION AIR,288,N
3596,National Airlines,N,N4,NCN,,94,N
3597,National Airlines,N,N7,ROK,RED ROCK,288,N
3598,National Airlines,N,NA,NAL,NATIONAL,288,N
3599,National Airlines,N,,KUS,KUSWAG,258,N
3600,National Airways Cameroon,N,9O,,,87,N
3601,National Airways Corporation,N,,LFI,AEROMED,258,N
3602,National Aviation Company,N,,GTY,,117,N
3603,National Aviation Consultants,N,,TNC,NATCOM,88,N
3604,National Express,N,,NXT,NATIONAL FREIGHT,288,N
3605,National Grid,N,,GRD,GRID,287,N
3606,National Jet Express,N,,JTE,JETEX,62,N
3607,National Jet Service,N,,AND,AIR INDIANA,288,N
3608,National Jet Systems,N,NC,NJS,NATIONAL JET,62,Y
3609,National Oceanic and Atmospheric Administration,N,,NAA,NOAA,288,N
3610,National Overseas Airlines Company,N,,NOL,NAT AIRLINE,117,N
3611,Nationale Luchtvaartschool,N,,NLS,PANDER,203,N
3612,Nations Air Express Inc,N,,NAE,NATIONS EXPRESS,288,N
3613,Nationwide Airlines,N,CE,NTW,NATIONWIDE,258,Y
3614,Nationwide Airlines (Zambia),N,,NWZ,ZAMNAT,299,N
3615,Natural Environment Research Council,N,,EVM,SCIENCE,287,N
3616,Natureair,N,,NRR,NATUREAIR,102,N
3617,Naturelink Charter,N,,NRK,NATURELINK,258,N
3618,Nauru Air Corporation,N,ON,RON,AIR NAURU,200,Y
3619,NAV CANADA,N,,NVC,NAV CAN,88,N
3620,Nav Flight Planning,N,,NAV,NAV DISPATCH,107,N
3621,Navegacao Aerea De Portugal,N,,NVP,,226,N
3622,Navegacion Servicios Aereos Canarios SA,N,,NAY,NAYSA,261,N
3623,Navid,N,,IRI,NAVID,152,N
3624,Naviera Mexicana,N,,NVM,NAVIERA,188,N
3625,Navigator Airlines,N,,NVL,NAVLINES,60,N
3626,Navinc Airlines Services,N,,XNV,,288,N
3627,Navitaire,N,1N,,,288,N
3628,Navtech System Support,N,,XNS,,88,N
3629,Nayzak Air Transport,N,,NZA,,173,N
3630,State of Nebraska,N,,NEB,NEBRASKA,288,N
3631,Necon Air,N,,NEC,NECON AIR,201,N
3632,Nederlandse Kustwacht,N,,NCG,NETHERLANDS COASTGUARD,203,N
3633,Nefteyugansk Aviation Division,N,,NFT,NEFTEAVIA,234,N
3634,Neiltown Air,N,,NLA,NEILTOWN AIR,88,N
3635,Nelair Charters,N,,NLC,NELAIR,258,N
3636,Nelson Aviation College,N,,CGE,COLLEGE,206,N
3637,Nepal Airlines,N,RA,RNA,ROYAL NEPAL,201,Y
3638,Neos,N,NO,NOS,MOONFLOWER,156,N
3639,Neosiam Airways,N,,TOX,SKY KINGDOM,274,N
3640,Neric,N,,NSL,NERICAIR,287,N
3641,NetJets,N,1I,EJA,EXECJET,288,Y
3642,Network Aviation Services,N,,NET,NETWORK,209,N
3643,New England Air Express,N,,NEZ,ENGAIR,288,N
3644,New England Airlines,N,EJ,NEA,NEW ENGLAND,288,Y
3645,New Heights 291,N,,NHT,NEWHEIGHTS,258,N
3646,New World Jet Corporation,N,,NWD,NEW WORLD,288,N
3647,New York Helicopter,N,,NYH,NEW YORK,288,N
3648,New York State Police,N,,GRY,GRAY RIDER,288,N
3649,New Zealand Air Defence Force,N,,KRC,KIWI RESCUE,206,N
3650,Newair,N,,HVA,HAVEN-AIR,288,N
3651,Newfoundland Labrador Air Transport,N,,NLT,NALAIR,88,N
3652,NextJet,N,2N,NTJ,NEXTJET,267,Y
3653,Nextflight Aviation,N,,NXF,NEXTFLIGHT,288,N
3654,Nexus Aviation,N,,NXS,NEXUS AVIATION,209,N
3655,Nicaraguense De Aviacion,N,,NIS,NICA,207,N
3656,Nicon Airways,N,,NCN,NICON AIRWAYS,209,N
3657,Nigeria Airways,N,,NGA,NIGERIA,209,N
3658,Nigerian Air Force,N,,NGR,NIGERIAN AIRFORCE,209,N
3659,Nigerian Global,N,,NGX,AIR GLOBAL,209,N
3660,Night Express,N,,EXT,EXECUTIVE,133,N
3661,Niki,N,HG,NLY,FLYNIKI,63,Y
3662,Nikolaev-Air,N,,NKV,AIR NIKOLAEV,285,N
3663,Nile Safaris Aviation,N,,NSA,NILE SAFARIS,263,N
3664,Nile Valley Aviation Company,N,,NVA,,117,N
3665,Nile Wings Aviation Services,N,,NLW,NILE WINGS,263,N
3666,Nimbus Aviation,N,,NBS,NIMBUS,287,N
3667,Nippon Cargo Airlines,N,KZ,NCA,NIPPON CARGO,159,N
3668,Nizhnevartovskavia,N,,NVK,VARTOSKAVIA,234,N
3669,Search and Rescue 202,N,,SRG,,287,N
3670,Search and Rescue 22,N,,SRD,,287,N
3671,No. 32 (The Royal) Squadron RAF,N,,NOH,NORTHOLT,287,N
3672,84 Squadron Royal Air Force @ RAF Akrotiri,N,,AKG,GRIFTER,287,N
3673,Nobil Air,N,,NBL,NOBIL AIR,190,N
3674,Nok Air,N,DD,NOK,NOK AIR,274,Y
3675,Nolinor Aviation,N,,NRL,NOLINOR,88,N
3676,Nomad Aviation,N,,NMD,NOMAD AIR,199,N
3677,Norcopter,N,,NOC,,214,N
3678,Nord-Flyg,N,,NEF,NORDEX,267,N
3679,Nordeste Linhas Aereas Regionais,N,JH,NES,NORDESTE,78,N
3680,Nordic Regional,N,6N,NRD,NORTH RIDER,267,N
3681,Nordic Solutions,N,,NVD,NORDVIND,174,N
3682,Nordstree (Australia),N,,NDS,,62,N
3683,Norestair,N,,NRT,NORESTAIR,261,N
3684,Norfolk County Flight College,N,,NCF,COUNTY,287,Y
3685,Norontair,N,,NOA,NORONTAIR,88,N
3686,Norrlandsflyg,N,,HMF,LIFEGUARD SWEDEN,267,N
3687,Norse Air Charter,N,,NRX,NORSE AIR,258,N
3688,Norsk Flyrjeneste,N,,NIR,NORSEMAN,214,N
3689,Norsk Helikopter,N,,NOR,NORSKE,214,N
3690,Norsk Luftambulanse,N,,DOC,HELIDOC,214,N
3691,Nortavia,N,,RTV,TIC-TAC,226,N
3692,North Adria Aviation,N,,NAI,NORTH-ADRIA,104,N
3693,North American Airlines,N,,NTM,NORTHAM,88,Y
3694,North American Charters,N,,HMR,HAMMER,88,Y
3695,North American Jet Charter Group,N,,NAJ,JET GROUP,288,N
3696,North Atlantic Air Inc,N,,NAT,MASS AIR,288,N
3697,North Atlantic Cargo,N,,NFC,NORTH ATLANTIC,214,N
3698,North British Airlines,N,,NBN,TEESAIR,287,N
3699,North Caribou Flying Service Ltd,N,,NCB,NORTH CARIBOU,88,N
3700,North Coast Air Services Ltd,N,,NCC,NORTH COAST,88,N
3701,North Coast Aviation,N,N9,,,221,N
3702,North Flying,N,M3,NFA,NORTH FLYING,112,N
3703,North Sea Airways,N,,NRC,NORTH SEA,203,N
3704,North Star Air Cargo,N,,SBX,SKY BOX,288,N
3705,North Vancouver Airlines,N,,NRV,NORVAN,88,N
3706,North West Airlines,N,,NWW,HALANT,62,N
3707,North West Geomatics,N,,PTO,PHOTO,88,N
3708,North-East Airlines,N,,NEN,NORTHEAST SWAN,209,N
3709,North-West Air Transport Company - Vyborg,N,,VBG,VYBORG AIR,234,N
3710,North-Wright Airways,N,HW,NWL,NORTHWRIGHT,88,N
3711,Northafrican Air Transport,N,,NLL,NORTHAFRICAN AIR,173,N
3712,Northaire Feight Lines,N,,NFL,GREAT LAKES,288,N
3713,Northamptonshire School of Flying,N,,NSF,NORTON,287,N
3714,Northcoast Executive Airlines,N,,NCE,TOP HAT,288,N
3715,Northeast Airlines,N,,NEE,NORTHEAST,288,N
3716,Northeast Aviation,N,,NPX,NORTHEAST EXPRESS,288,N
3717,Northern Air Cargo,N,NC,NAC,YUKON,288,N
3718,Northern Airlines Sanya,N,,BYC,BEIYA,95,N
3719,Northern Airways,N,,NDA,NORTHERN DAKOTA,288,N
3720,Northern Aviation Service,N,,CMU,LANNA AIR,274,N
3721,Northern Dene Airways,N,U7,,,88,Y
3722,Northern Executive Aviation,N,,NEX,NEATAX,287,N
3723,Northern Illinois Commuter,N,,NIC,ILLINOIS COMMUTER,288,N
3724,Northern Jet Management,N,,NTX,NORTAX,288,N
3725,Northern Thunderbird Air,N,,NTA,THUNDERBIRD,88,N
3726,Northland Aviation,N,,KOE,KOKEE,288,N
3727,Northstar Aviation,N,,NSS,NORTHSTAR,288,N
3728,Northumbria Helicopters,N,,NHL,NORTHUMBRIA,287,N
3729,Northway Aviation Ltd,N,,NAL,NORTHWAY,88,N
3730,Northwest Aero Associates,N,,NWE,,288,N
3731,Northwest Airlines,N,NW,NWA,NORTHWEST,288,Y
3732,Northwest Regional Airlines,N,FY,NWR,,62,N
3733,Northwest Territorial Airways,N,,NWT,TERRITORIAL,88,N
3734,Northwestern Air,N,J3,PLR,POLARIS,88,Y
3735,Northwinds Northern,N,,NWN,NORTHWINDS,88,N
3736,Nortland Air Manitoba,N,,NAM,MANITOBA,88,N
3737,Norwegian Air Shuttle,N,DY,NAX,NOR SHUTTLE,214,Y
3738,Norwegian Aviation College,N,,TFN,SPRIT,214,Y
3739,Notams International,N,,XNT,,288,N
3740,Nouvel Air Tunisie,N,BJ,LBT,NOUVELAIR,278,Y
3741,Nova Airline,N,M4,NOV,NOVANILE,263,N
3742,Nova Scotia Department of Lands and Forests,N,,PTR,PATROL,88,N
3743,Novair,N,1I,NVR,NAVIGATOR,267,Y
3744,Novogorod Air Enterprise,N,,NVG,SADKO AVIA,234,N
3745,Novosibirsk Aircraft Repairing Plant,N,,NSP,NARPAIR,234,N
3746,Novosibirsk Aviaenterprise,N,,NBE,NAKAIR,234,N
3747,Novosibirsk Aviation Production Association,N,,NPO,NOVSIB,234,N
3748,Noy Aviation,N,,NOY,NOY AVIATION,155,N
3749,Nuevo Continente,N,N6,ACQ,AERO CONTINENTE,223,N
3750,Nuevo Horizonte Internacional,N,,NHR,NUEVO HORIZONTE,188,N
3751,Nunasi-Central Airlines,N,,NUN,NUNASI,88,N
3752,Nurman Avia Indopura,N,,NIN,NURVINDO,151,N
3753,Nyasa Express,N,,NYS,NYASA,180,N
3754,Nas Air,N,XY,KNE,NAS EXPRESS,247,Y
3755,O Air,N,,OCN,O-BIRD,127,N
3756,O'Connor Airlines,N,UQ,OCM,OCONNOR,62,N
3757,OAG,N,CR,,,287,N
3758,OSACOM,N,,JPA,J-PAT,288,N
3759,Oasis Hong Kong Airlines,N,O8,OHK,OASIS,146,Y
3760,Ocean Air,N,,BCN,BLUE OCEAN,186,Y
3761,Ocean Airlines,N,VC,VCX,OCEANCARGO,156,N
3762,Ocean Sky (UK),N,,OCS,OCEANSKY,287,N
3763,Ocean Wings Commuter Service,N,,TUK,TUCKERNUCK,288,N
3764,Oceanair,N,O6,ONE,OCEANAIR,78,Y
3765,Oceanic Airlines,N,O2,,,141,Y
3766,Odessa Airlines,N,,ODS,ODESSA AIR,285,N
3767,Odyssey International,N,,ODY,ODYSSEY,88,N
3768,Office Federal De'Aviation Civile,N,,FOC,FOCA,268,N
3769,Ogooue Air Cargo,N,,GBO,,130,N
3770,Okada Airlines,N,,OKJ,OKADA AIR,209,N
3771,Okapi Airways,N,,OKP,OKAPI,110,N
3772,Okay Airways,N,,OKA,OKAYJET,95,N
3773,Oklahoma Department of Public Safety,N,,OKL,OKLAHOMA,288,N
3774,Olimex Aerotaxi,N,,OLX,OLIMEX,107,N
3775,Olimp Air,N,,KVK,PONTA,161,N
3776,Olympic Airlines,N,OA,OAL,OLYMPIC,136,Y
3777,Olympic Aviation,N,,OLY,OLAVIA,136,N
3778,Oman Air,N,WY,OMA,OMAN AIR,216,Y
3779,Oman Royal Flight,N,,ORF,OMAN,216,N
3780,Omni - Aviacao e Tecnologia,N,,OAV,OMNI,226,N
3781,Omni Air International,N,OY,OAE,OMNI-EXPRESS,288,Y
3782,Omniflys,N,,OMF,OMNIFLYS,188,N
3783,Omskavia Airline,N,N3,OMS,OMSK,234,N
3784,On Air Limited,N,,ORL,ON AIR,88,N
3785,One Two Go Airlines,N,,OTG,THAI EXPRESS,274,Y
3786,Onetime Airlines Zambia,N,,OTM,ZEDTIME,299,N
3787,Ontario Ministry of Health,N,,MED,MEDICAL,88,N
3788,Onur Air,N,8Q,OHY,ONUR AIR,279,Y
3789,Opal Air,N,,OPA,,62,N
3790,Open Sky Aviation,N,,OSA,,170,N
3791,OpenSkies,N,,BOS,MISTRAL,287,N
3792,Operadora Turistica Aurora,N,,ORR,TURISTICA AURORA,188,N
